sub_id,user_id,plan,mrr,start_date,end_date,status
sub_0004643,u_0072006,starter,27,2024-02-05,,active
sub_0004644,u_0053407,business,199,2024-02-03,,active
sub_0004645,u_0030706,pro,81,2024-02-05,,active
sub_0004646,u_0043280,pro,81,2024-02-09,,active
sub_0004647,u_0060524,starter,31,2024-02-02,,active
sub_0004648,u_0034442,starter,30,2024-01-30,,active
sub_0004649,u_0080617,pro,77,2024-02-03,,active
sub_0004650,u_0089145,starter,28,2024-01-30,,active
sub_0004651,u_0042600,starter,30,2024-02-02,,active
sub_0004652,u_0031371,starter,30,2024-02-02,,active
sub_0004653,u_0061619,pro,79,2024-02-06,,active
sub_0004654,u_0017325,pro,78,2024-02-12,,active
sub_0004655,u_0082752,starter,30,2024-01-31,,active
sub_0004656,u_0061332,business,198,2024-02-04,,active
sub_0004657,u_0024029,pro,80,2024-02-01,,active
sub_0004658,u_0094994,starter,28,2024-01-31,,active
sub_0004659,u_0039049,starter,31,2024-01-30,,active
sub_0004660,u_0000176,pro,78,2024-02-03,,active
sub_0004661,u_0086457,starter,30,2024-02-06,,active
sub_0004662,u_0054405,starter,27,2024-02-05,,active
sub_0004663,u_0088072,starter,29,2024-02-04,,active
sub_0004664,u_0057840,starter,28,2024-02-02,,active
sub_0004665,u_0033103,pro,81,2024-02-06,,active
sub_0004666,u_0057893,starter,27,2024-02-02,,active
sub_0004667,u_0061436,business,197,2024-02-05,,active
sub_0004668,u_0092483,starter,27,2024-02-05,,active
sub_0004669,u_0007137,pro,$79,2024-02-03,,active
sub_0004670,u_0029680,starter,29,2024-02-01,,active
sub_0004671,u_0075188,pro,77,2024-02-15,,active
sub_0004672,u_0043952,starter,28,2024-02-08,,active
sub_0004673,u_0004502,starter,31,2024-01-30,,active
sub_0004674,u_0017652,pro,78,2024-02-05,,active
sub_0004675,u_0032199,pro,78,2024-02-03,,active
sub_0004676,u_0079479,pro,77,2024-02-03,,active
sub_0004677,u_0035838,starter,29,2024-02-08,,active
sub_0004678,u_0050555,pro,81,2024-02-06,,active
sub_0004679,u_0088778,starter,27,2024-01-30,,active
sub_0004680,u_0064790,starter,31,2024-02-06,,active
sub_0004681,u_0070559,starter,29,2024-02-08,,active
sub_0004682,u_0030075,starter,27,2024-02-06,,active
sub_0004683,u_0041458,business,197,2024-02-03,,active
sub_0004684,u_0021719,starter,29,2024-02-05,,active
sub_0004685,u_0024401,starter,28,2024-01-31,,active
sub_0004686,u_0007690,pro,77,2024-01-31,,active
sub_0004687,u_0052036,starter,28,2024-02-09,,active
sub_0004688,u_0091158,business,198,2024-02-02,,active
sub_0004689,u_0093622,pro,81,2024-02-07,,active
sub_0004690,u_0034871,starter,30,2024-02-08,,active
sub_0004691,u_0015692,pro,77,2024-02-02,,active
sub_0004692,u_0067098,pro,80,2024-02-01,,active
sub_0004693,u_0097058,,29,2024-02-05,,active
sub_0004694,u_0090474,,200,2024-02-01,,active
sub_0004695,u_0085354,starter,29,2024-02-09,,active
sub_0004696,u_0035220,business,201,2024-01-30,,active
sub_0004697,u_0000446,starter,30,2024-02-05,,active
sub_0004698,u_0059657,pro,79,2024-02-04,,active
sub_0004699,u_0036935,pro,80,2024-02-07,,active
sub_0004700,u_0014149,starter,30,2024-02-04,,active
sub_0004701,u_0018234,pro,78,2024-02-06,,active
sub_0004702,u_0098854,business,200,2024-02-06,,active
sub_0004703,u_0001367,pro,81,2024-02-01,,active
sub_0004704,u_0092381,starter,31,2024-02-09,,active
sub_0004705,u_0064281,starter,30,2024-02-05,,active
sub_0004706,u_0046718,starter,27,2024-02-08,,active
sub_0004707,u_0056463,pro,77,2024-02-01,,active
sub_0004708,u_0093375,starter,0,2024-02-02,,active
sub_0004709,u_0075861,,28,2024-02-05,,active
sub_0004710,u_0015436,starter,28,2024-02-11,,active
sub_0004711,u_0040424,starter,30,2024-02-08,,active
sub_0004712,u_0074621,starter,31,2024-02-02,,active
sub_0004713,u_0009113,starter,27,2024-02-07,,active
sub_0004714,u_0078278,starter,27,2024-01-31,,active
sub_0004715,u_0020415,business,200,2024-02-08,,active
sub_0004716,u_0023312,starter,30,2024-02-01,,active
sub_0004717,u_0002622,pro,80,2024-02-08,,active
sub_0004718,u_0083336,starter,29,2024-02-08,,active
sub_0004719,u_0006178,pro,79,2024-02-07,,active
sub_0004720,u_0085363,starter,28,2024-02-06,,active
sub_0004721,u_0090137,pro,77,2024-02-07,,active
sub_0004722,u_0083458,starter,29,2024-02-02,,active
sub_0004723,u_0053355,starter,29,2024-02-02,,active
sub_0004724,u_0001847,starter,28,2024-02-20,,active
sub_0004725,u_0072164,pro,80,2024-02-09,,active
sub_0004726,u_0094636,starter,27,2024-02-03,,active
sub_0004727,u_0075937,starter,27,2024-02-03,,active
sub_0004728,u_0079539,starter,29,2024-02-01,,active
sub_0004729,u_0006164,starter,29,2024-02-07,,active
sub_0004730,u_0089108,pro,78,2024-02-05,,active
sub_0004731,u_0045569,starter,29,2024-02-04,,active
sub_0004732,u_0074760,pro,79,2024-02-06,,active
sub_0004733,u_0018440,starter,31,2024-02-04,,active
sub_0004734,u_0017359,business,200,2024-02-03,,active
sub_0004735,u_0060695,starter,31,2024-02-10,,active
sub_0004736,u_0069264,pro,78,2024-02-05,,active
sub_0004737,u_0035036,starter,30,2024-01-31,,active
sub_0004738,u_0025628,starter,28,2024-02-03,,active
sub_0004739,u_0055350,pro,78,2024-02-03,,active
sub_0004740,u_0032915,starter,30,2024-02-01,,active
sub_0004741,u_0018132,pro,81,2024-02-07,,active
sub_0004742,u_0073227,pro,81,2024-02-04,,active
sub_0004743,u_0067361,starter,31,2024-02-11,,active
sub_0004744,u_0069340,pro,79,2024-02-06,,active
sub_0004745,u_0058895,pro,78,2024-02-04,,active
sub_0004746,u_0056065,pro,78,2024-02-02,,active
sub_0004747,u_0039462,pro,80,2024-02-06,,active
sub_0004748,u_0008877,business,201,2024-02-08,,active
sub_0004749,u_0065973,starter,28,2024-02-02,,active
sub_0004750,u_0077316,starter,29,2024-02-07,,active
sub_0004751,u_0096462,pro,79,2024-02-08,,active
sub_0004752,u_0092504,starter,30,2024-02-09,,active
sub_0004753,u_0036803,starter,28,2024-02-06,,active
sub_0004754,u_0025875,starter,30,2024-02-05,,active
sub_0004755,u_0068400,starter,28,2024-02-02,,active
sub_0004756,u_0043690,starter,31,2024-02-07,,active
sub_0004757,u_0029230,starter,28,2024-02-07,,active
sub_0004758,u_0090803,starter,29,2024-02-06,,active
sub_0004759,u_0045863,pro,81,2024-02-06,,active
sub_0004760,u_0013969,starter,31,2024-02-10,,active
sub_0004761,u_0065059,starter,27,2024-02-05,,active
sub_0004762,u_0087186,starter,29,2024-02-04,,active
sub_0004763,u_0065990,pro,78,2024-02-03,,active
sub_0004764,u_0086398,pro,77,2024-02-03,,active
sub_0004765,u_0011015,BUSINESS,198,2024-02-05,,active
sub_0004766,u_0019002,pro,77,2024-02-06,,active
sub_0004767,u_0099508,pro  ,80,2024-02-07,,active
sub_0004768,u_0018245,starter,31,2024-02-02,,active
sub_0004769,u_0097600,pro,79,2024-02-01,,active
sub_0004770,u_0003874,starter,29,2024-02-04,,active
sub_0004771,u_0026767,pro,78,2024-02-08,,active
sub_0004772,u_0025767,pro,78,2024-02-05,,active
sub_0004773,u_0079105,starter,28,2024-02-06,,active
sub_0004774,u_0054002,starter,30,2024-02-10,,active
sub_0004775,u_0094779,starter,29,2024-02-05,,active
sub_0004776,u_0020428,starter,27,2024-02-03,,active
sub_0004777,u_0070473,starter,31,2024-02-11,,active
sub_0004778,u_0046766,starter,31,2024-02-03,,active
sub_0004779,u_0038662,pro,80,2024-02-02,,active
sub_0004780,u_0090876,pro,81,2024-02-11,,active
sub_0004781,u_0050953,starter,31,2024-02-07,,active
sub_0004782,u_0091425,pro,78,2024-02-04,,active
sub_0004783,u_0031462,starter,31,2024-02-08,,active
sub_0004784,u_0013074,starter,30,2024-02-17,,active
sub_0004785,u_0031008,starter,31,2024-02-07,,active
sub_0004786,u_0064207,starter,27,2024-02-04,,active
sub_0004787,u_0085061,pro,77,2024-02-05,,active
sub_0004788,u_0088650,pro,81,2024-02-10,,active
sub_0004789,u_0045001,pro,79,2024-02-09,,active
sub_0004790,u_0005020,business  ,197,2024-02-08,,active
sub_0004791,u_0031498,pro,81,2024-02-02,,active
sub_0004792,u_0077563,starter,30,2024-02-04,,active
sub_0004793,u_0030911,starter,30,2024-02-05,,active
sub_0004794,u_0089232,pro,81,2024-02-15,,active
sub_0004795,u_0028907,pro,80,2024-02-11,,active
sub_0004796,u_0023197,starter,29,2024-02-07,,active
sub_0004797,u_0073799,pro,79,2024-02-26,,active
sub_0004798,u_0034686,starter,27,2024-02-04,,active
sub_0004799,u_0086903,pro,78,2024-02-09,,active
sub_0004800,u_0036025,starter,31,2024-02-07,,active
sub_0004801,u_0005496,starter,28,2024-02-04,,active
sub_0004802,u_0046468,starter,30,2024-02-09,,active
sub_0004803,u_0035625,starter,30,2024-02-08,,active
sub_0004804,u_0040572,starter,27,2024-02-04,,active
sub_0004805,u_0020703,pro,80,2024-02-09,,active
sub_0004806,u_0003424,starter,30,2024-02-10,,active
sub_0004807,u_0002258,starter,28,2024-02-04,,active
sub_0004808,u_0087942,starter,31,2024-02-08,,active
sub_0004809,u_0079340,starter,30,2024-02-04,,active
sub_0004810,u_0094229,pro,77,2024-02-05,,active
sub_0004811,u_0081353,pro,80,2024-02-10,,active
sub_0004812,u_0001936,starter,-29,2024-02-10,,active
sub_0004813,u_0065479,starter,30,2024-02-08,,active
sub_0004814,u_0035861,starter,28,2024-02-05,,active
sub_0004815,u_0064643,starter,29,2024-02-07,,active
sub_0004816,u_0032796,pro,77,2024-02-07,,active
sub_0004817,u_0079650,starter,28,2024-02-06,,active
sub_0004818,u_0027205,pro,78,2024-02-10,,active
sub_0004819,u_0027490,Pro,79,2024-02-04,,active
sub_0004820,u_0091580,pro  ,78,2024-02-02,,active
sub_0004821,u_0020343,starter,31,2024-02-05,,active
sub_0004822,u_0013211,starter,31,2024-02-04,,active
sub_0004823,u_0022555,starter,28,2024-02-05,,active
sub_0004824,u_0080496,starter,30,2024-02-07,,active
sub_0004825,u_0080766,starter,27,2024-02-08,,active
sub_0004826,u_0071841,starter,30,2024-02-06,,active
sub_0004827,u_0080539,pro,81,2024-02-08,,active
sub_0004828,u_0080124,pro,79,2024-02-07,,active
sub_0004829,u_0095431,business,197,2024-02-07,,active
sub_0004830,u_0026897,starter,29,2024-02-04,,active
sub_0004831,u_0095625,business,200,2024-02-10,,active
sub_0004832,u_0080062,pro,77,2024-02-09,,active
sub_0004833,u_0062053,starter,31,2024-02-07,,active
sub_0004834,u_0090570,business,201,2024-02-07,,active
sub_0004835,u_0017079,pro,81,2024-02-08,,active
sub_0004836,u_0072825,pro,81,2024-02-07,,active
sub_0004837,u_0051154,starter,29,2024-02-04,,active
sub_0004838,u_0044464,starter,27,2024-02-06,,active
sub_0004839,u_0097500,,28,2024-02-11,,active
sub_0004840,u_0073782,business,200,2024-02-05,,active
sub_0004841,u_0006374,pro,81,2024-02-12,,active
sub_0004842,u_0043822,starter,27,2024-02-04,,active
sub_0004843,u_0097043,starter,30,2024-02-06,,active
sub_0004844,u_0073109,starter,27,2024-02-07,,active
sub_0004845,u_0065378,starter,29,2024-02-13,,active
sub_0004846,u_0049460,business,199,2024-02-05,,active
sub_0004847,u_0041400,pro,80,2024-02-08,,active
sub_0004848,u_0033189,starter,29,2024-02-11,,active
sub_0004849,u_0056556,pro,77,2024-02-05,,active
sub_0004850,u_0022676,starter,27,2024-02-09,,active
sub_0004851,u_0031100,starter,28,2024-02-04,,active
sub_0004852,u_0013431,pro,78,2024-02-11,,active
sub_0004853,u_0026707,business,201,2024-02-09,,active
sub_0004854,u_0099905,starter,28,2024-02-17,,active
sub_0004855,u_0055599,pro,81,2024-02-20,,active
sub_0004856,u_0058216,STARTER,27,2024-02-13,,active
sub_0004857,u_0059325,pro,81,2024-02-07,,active
sub_0004858,u_0011779,pro,79,2024-02-14,,active
sub_0004859,u_0017753,starter,28,2024-02-12,,active
sub_0004860,u_0047642,starter,30,2024-02-14,,active
sub_0004861,u_0040702,pro,-80,2024-02-14,,active
sub_0004862,u_0068895,business,198,2024-02-07,,active
sub_0004863,u_0000884,pro,$80,2024-02-08,,active
sub_0004864,u_0016542,pro,78,2024-02-06,,active
sub_0004865,u_0042293,starter,27,2024-02-10,,active
sub_0004866,u_0036178,pro,79,2024-02-09,,active
sub_0004867,u_0086993,pro,77,2024-02-08,,active
sub_0004868,u_0032063,starter,30,2024-02-06,,active
sub_0004869,u_0029822,pro,78,2024-02-04,,active
sub_0004870,u_0000366,starter,30,2024-02-08,,active
sub_0004871,u_0043308,starter,27,2024-02-07,,active
sub_0004872,u_0002871,starter,29,2024-02-07,,active
sub_0004873,u_0076713,starter,28,2024-02-13,,active
sub_0004874,u_0073764,business,201,2024-02-17,,active
sub_0004875,u_0011376,starter,29,2024-02-11,,active
sub_0004876,u_0015732,pro,81,2024-02-15,,active
sub_0004877,u_0051082,starter,27,2024-02-07,,active
sub_0004878,u_0006284,starter,30,2024-02-10,,active
sub_0004879,u_0056423,starter,28,2024-02-07,,active
sub_0004880,u_0057648,starter,28,2024-02-08,,active
sub_0004881,u_0020055,starter,29,2024-02-11,,active
sub_0004882,u_0066192,business,197,2024-02-08,,active
sub_0004883,u_0051807,pro,78,2024-02-10,,active
sub_0004884,u_0069692,starter,31,2024-02-05,,active
sub_0004885,u_0047460,pro,79,2024-02-07,,active
sub_0004886,u_0001149,starter,31,2024-02-09,,active
sub_0004887,u_0090255,starter,27,2024-02-06,,active
sub_0004888,u_0088957,pro,77,2024-02-07,,active
sub_0004889,u_0003167,starter,28,2024-02-11,,active
sub_0004890,u_0078343,pro,79,2024-02-06,,active
sub_0004891,u_0072916,pro,77,2024-02-09,,active
sub_0004892,u_0073148,business,201,2024-02-13,,active
sub_0004893,u_0053242,pro,81,2024-02-09,,active
sub_0004894,u_0067691,starter,28,2024-02-10,,active
sub_0004895,u_0059641,starter,28,2024-02-08,,active
sub_0004896,u_0032210,starter,28,2024-02-22,,active
sub_0004897,u_0075283,starter,29,2024-02-09,,active
sub_0004898,u_0076999,starter,29,2024-02-10,,active
sub_0004899,u_0031646,starter,30,2024-02-06,,active
sub_0004900,u_0025277,starter,28,2024-02-13,,active
sub_0004901,u_0003083,pro,80,2024-02-09,,active
sub_0004902,u_0075904,pro,78,2024-02-08,,active
sub_0004903,u_0053104,pro,78,2024-02-09,,active
sub_0004904,u_0093477,pro,81,2024-02-08,,active
sub_0004905,u_0026355,starter,27,2024-02-11,,active
sub_0004906,u_0024865,starter,30,2024-02-07,,active
sub_0004907,u_0092362,pro,77,2024-02-09,,active
sub_0004908,u_0091582,starter,28,2024-02-07,,active
sub_0004909,u_0005469,starter,29,2024-02-06,,active
sub_0004910,u_0072859,business,201,2024-02-08,,active
sub_0004911,u_0010899,pro,81,2024-02-10,,active
sub_0004912,u_0004618,starter  ,29,2024-02-08,,active
sub_0004913,u_0019861,pro,81,2024-02-09,,active
sub_0004914,u_0089287,starter,28,2024-02-14,,active
sub_0004915,u_0026744,business,198,2024-02-08,,active
sub_0004916,u_0052104,starter,31,2024-02-09,,active
sub_0004917,u_0027195,starter,27,2024-02-06,,active
sub_0004918,u_0027604,pro,81,2024-02-15,,active
sub_0004919,u_0051418,starter,30,2024-02-11,,active
sub_0004920,u_0054128,business,199,2024-02-25,,active
sub_0004921,u_0081685,starter,29,2024-02-08,,active
sub_0004922,u_0017001,pro,81,2024-02-05,,active
sub_0004923,u_0057822,pro,80,2024-02-18,,active
sub_0004924,u_0011777,starter,28,2024-02-08,,active
sub_0004925,u_0077335,pro,79,2024-02-07,,active
sub_0004926,u_0098659,business,198,2024-02-08,,active
sub_0004927,u_0082512,starter,31,2024-02-07,,active
sub_0004928,u_0004230,starter,29,2024-02-12,,active
sub_0004929,u_0011924,starter,30,2024-02-08,,active
sub_0004930,u_0090654,pro,78,2024-02-06,,active
sub_0004931,u_0042838,pro,77,2024-02-13,,active
sub_0004932,u_0037620,pro,80,2024-02-18,,active
sub_0004933,u_0077600,starter,27,2024-02-29,,active
sub_0004934,u_0009479,pro,77,2024-02-28,,active
sub_0004935,u_0057837,pro,78,2024-02-13,,active
sub_0004936,u_0026812,starter,29,2024-02-12,,active
sub_0004937,u_0093694,starter,28,2024-02-07,,active
sub_0004938,u_0067057,starter,31,2024-02-12,,active
sub_0004939,u_0026314,starter,30,2024-02-13,,active
sub_0004940,u_0030277,starter,28,2024-02-13,,active
sub_0004941,u_0061967,pro,80,2024-02-08,,active
sub_0004942,u_0091743,pro,81,2024-02-17,,active
sub_0004943,u_0078017,pro,79,2024-02-11,,active
sub_0004944,u_0073446,starter,30,2024-02-14,,active
sub_0004945,u_0047651,starter,31,2024-02-19,,active
sub_0004946,u_0040869,starter,0,2024-02-13,,active
sub_0004947,u_0074498,starter,30,2024-02-18,,active
sub_0004948,u_0011305,business,197,2024-02-07,,active
sub_0004949,u_0004783,business,197,2024-02-14,,active
sub_0004950,u_0041771,starter,29,2024-02-14,,active
sub_0004951,u_0072835,pro,81,2024-02-16,,active
sub_0004952,u_0092357,pro,80,2024-02-12,,active
sub_0004953,u_0080386,starter,29,2024-02-12,,active
sub_0004954,u_0015668,pro,78,2024-02-11,,active
sub_0004955,u_0010612,starter,27,2024-02-08,,active
sub_0004956,u_0018644,starter,29,2024-02-11,,active
sub_0004957,u_0071962,business,198,2024-02-13,,active
sub_0004958,u_0039290,Pro,78,2024-02-08,,active
sub_0004959,u_0081387,business,200,2024-02-09,,active
sub_0004960,u_0095732,pro,0,2024-02-13,,active
sub_0004961,u_0000252,pro,77,2024-02-12,,active
sub_0004962,u_0065727,starter,27,2024-02-20,,active
sub_0004963,u_0033848,pro,79,2024-02-11,,active
sub_0004964,u_0055831,pro,81,2024-02-09,,active
sub_0004965,u_0081742,pro,81,2024-02-07,,active
sub_0004966,u_0030577,starter,29,2024-02-07,,active
sub_0004967,u_0087189,pro,79,2024-02-16,,active
sub_0004968,u_0054977,starter,29,2024-02-19,,active
sub_0004969,u_0099646,pro,80,2024-02-12,,active
sub_0004970,u_0032290,pro  ,78,2024-02-09,,active
sub_0004971,u_0042298,pro,79,2024-02-21,,active
sub_0004972,u_0074984,pro,80,2024-02-13,,active
sub_0004973,u_0063318,pro,80,2024-02-09,,active
sub_0004974,u_0063474,starter,31,2024-02-24,,active
sub_0004975,u_0008253,starter,30,2024-02-11,,active
sub_0004976,u_0024257,pro,80,2024-02-11,,active
sub_0004977,u_0056060,pro,79,2024-02-14,,active
sub_0004978,u_0037381,starter,28,2024-02-15,,active
sub_0004979,u_0053786,starter,29,2024-02-10,,active
sub_0004980,u_0011417,starter,30,2024-02-15,,active
sub_0004981,u_0015393,pro,81,2024-02-11,,active
sub_0004982,u_0096901,business,199,2024-02-18,,active
sub_0004983,u_0054946,starter,31,2024-02-10,,active
sub_0004984,u_0097787,starter,30,2024-02-09,,active
sub_0004985,u_0053666,starter,28,2024-02-17,,active
sub_0004986,u_0012473,pro,79,2024-02-12,,active
sub_0004987,u_0007820,pro,78,2024-02-11,,active
sub_0004988,u_0019593,starter,29,2024-02-23,,active
sub_0004989,u_0037473,starter,28,2024-02-09,,active
sub_0004990,u_0062235,starter,29,2024-02-16,,active
sub_0004991,u_0026236,business,198,2024-02-10,,active
sub_0004992,u_0067795,starter,27,2024-02-15,,active
sub_0004993,u_0061510,pro,77,2024-02-12,,active
sub_0004994,u_0060554,Pro,80,2024-02-11,,active
sub_0004995,u_0041698,starter,27,2024-02-14,,active
sub_0004996,u_0074851,,80,2024-02-14,,active
sub_0004997,u_0009035,pro,79,2024-02-13,,active
sub_0004998,u_0054924,starter,-29,2024-02-15,,active
sub_0004999,u_0082401,starter,27,2024-02-08,,active
sub_0005000,u_0049559,pro,78,2024-02-17,,active
sub_0005001,u_0068331,pro,80,2024-02-12,,active
sub_0005002,u_0023010,pro,79,2024-02-13,,active
sub_0005003,u_0048254,business,200,2024-02-10,,active
sub_0005004,u_0077010,starter,30,2024-02-16,,active
sub_0005005,u_0093952,starter,28,2024-02-11,,active
sub_0005006,u_0010954,STARTER,30,2024-02-10,,active
sub_0005007,u_0038601,starter,29,2024-02-12,,active
sub_0005008,u_0028405,pro,80,2024-02-16,,active
sub_0005009,u_0066396,starter,28,2024-02-13,,active
sub_0005010,u_0058373,starter,31,2024-02-11,,active
sub_0005011,u_0020760,pro,77,2024-02-14,,active
sub_0005012,u_0080587,starter,28,2024-02-13,,active
